,week,weekday,hour,CellID,countrycode,smsin,smsout,callin,callout,internet,idx
156371,44,5,14,6372,11465,228.76711198936215,54.42748476878118,125.57600706199779,176.07526556651302,2658.5719284460806,7526
156376,44,5,14,6377,9778,59.50321917784436,28.281325097641336,34.50168243566384,34.72234312610925,968.5356689081239,7526
156560,44,5,14,6561,3667,89.26388726650984,35.139299039880285,88.94620987035992,75.95560677949543,1619.0448785498197,7526
165458,44,5,15,5459,7934,244.75328992733978,164.57501737544712,143.68414064132477,152.47652146167252,3091.8164262088,7527
165569,44,5,15,5570,5569,161.546784694011,129.12978748655806,100.18647280699162,107.23910318372106,1620.4721604148344,7527
165643,44,5,15,5644,5268,125.84303785852079,57.365757923131945,91.07111530791639,109.06053976165013,1919.1655352375863,7527
166371,44,5,15,6372,12273,241.36125569208255,54.32533115338295,138.31470244905245,199.39957265233338,2787.0514981027177,7527
166376,44,5,15,6377,5644,58.865586378792266,23.6664249443504,36.94081500052229,45.783606285566755,966.3721169663595,7527
166560,44,5,15,6561,2642,85.51725852502756,58.23024970409797,61.953063275343354,91.74081790796204,1390.1184464326961,7527
175458,44,5,16,5459,94437,258.67340400731683,146.27766182011868,130.51979429457006,147.7300154339577,2528.6065461762655,7528
175569,44,5,16,5570,3943,176.11779633633216,84.71765232691635,101.76591866721529,129.61833625548348,1668.8688745692723,7528
175643,44,5,16,5644,8313,177.79733385558876,72.21723245826627,121.41473874628493,136.6312409444888,1778.7147859399406,7528
176371,44,5,16,6372,11620,286.8878824615913,49.54010454992182,159.34927340514932,231.18748522207426,2528.2747475480933,7528
176376,44,5,16,6377,4224,59.786590689796775,33.57374370223065,45.63487266631226,45.43633063530838,1118.5166190889972,7528
176560,44,5,16,6561,3350,114.23857033218789,139.699464654889,65.88571141848317,108.10234726062801,1672.0603562110618,7528
185458,44,5,17,5459,19446,214.02461491633557,150.57554142776334,114.10260329115917,164.18392940425204,2413.2438814985817,7529
185569,44,5,17,5570,5598,143.3327115873745,113.54231854903922,92.19925425777082,105.27261445290706,2248.0509441125937,7529
185643,44,5,17,5644,8710,155.64017968666627,87.29251294736346,112.80663939494612,124.63874301574738,1713.8127602310449,7529
186371,44,5,17,6372,10869,267.47371480790343,56.004737039835035,157.5657761345147,227.1892320773033,2415.3782709296847,7529
186376,44,5,17,6377,6101,56.30134651344589,23.58085050476476,41.45012964753228,44.74563654414384,1049.8799122663609,7529
186560,44,5,17,6561,3274,103.48789508950657,107.55859189863915,82.91363960559454,99.71736888919966,1555.3787445982978,7529
195458,44,5,18,5459,13789,181.71325346188956,123.23097669880306,97.54815909499233,113.44971737761794,2199.597833643513,7530
195569,44,5,18,5570,3007,165.69770400762016,120.0360782151,105.75008513411132,105.38274483526435,1978.5798300043245,7530
195643,44,5,18,5644,22213,144.77953373725617,65.89674404739719,119.00344679742375,120.57979640712583,2192.1212870326867,7530
196371,44,5,18,6372,7826,250.1124500851904,57.611922402974095,118.86956149598015,207.50613931247287,2362.2341611184547,7530
196376,44,5,18,6377,1479,53.47943076719973,22.62266106344731,36.44965257199341,33.78051446212128,1011.9196039060091,7530
196560,44,5,18,6561,3530,110.6230511518129,53.150805206512885,65.68630408902527,94.0190193469035,1526.4676870841513,7530
205458,44,5,19,5459,20846,167.14337164077435,124.77293551523724,67.36884239711621,79.64223171617462,2245.8097252347948,7531
205569,44,5,19,5570,3866,129.97518801640211,79.70769768659412,81.7560961317654,90.0057259560539,2219.164877578013,7531
205643,44,5,19,5644,5181,158.50115227097814,152.75350328258102,83.43140790220217,92.89247233722112,1844.8892356030974,7531
206371,44,5,19,6372,6792,195.0951166756611,53.241112227470325,103.84577495537211,178.18816155669242,2459.834092818622,7531
206376,44,5,19,6377,2989,37.55354678887494,21.800661629000018,22.416630476105837,24.370459749888937,890.354541128321,7531
206560,44,5,19,6561,1506,102.39387598210213,59.97949638870405,54.48045824937773,65.96481208629358,1616.7217696605358,7531
215458,44,5,20,5459,151815,176.3756726659306,146.24351258311506,54.75252903959735,54.6386868175469,2346.691074783245,7532
215569,44,5,20,5570,2953,146.99864992265367,121.03636858283686,41.82936433293252,56.459387611812176,2408.1799034924993,7532
215643,44,5,20,5644,5828,94.35947763593632,61.101320075972296,63.51406863534029,56.81650926552398,1755.91549659683,7532
216371,44,5,20,6372,5027,209.89149442470665,74.2702902830665,90.18231480917126,139.45051804321952,3007.602492063584,7532
216376,44,5,20,6377,1288,25.933955364041005,14.16589624717845,13.81821461215876,15.112689722538729,763.5567306837041,7532
216560,44,5,20,6561,2175,81.81008828792953,53.48063618546071,42.71324185050852,28.51937865566253,1684.9237502691599,7532
225458,44,5,21,5459,10535,142.11399777953852,89.90290478660003,69.04613818098775,70.37467947375362,2516.481108844487,7533
225569,44,5,21,5570,3072,114.36105779098759,101.75065510935083,44.29445713102869,32.27393753448631,1956.068228628988,7533
225643,44,5,21,5644,5017,109.87080982500326,80.88975172566339,30.214978788796554,53.68878091703145,2065.3701144503116,7533
226371,44,5,21,6372,8262,120.52687245681518,52.75835938660086,68.28329018339365,83.06227120779181,2885.8346415976675,7533
226376,44,5,21,6377,657,19.17262142026751,15.16859673233332,11.802313354795519,7.76259114446106,707.0374252650093,7533
226560,44,5,21,6561,970,62.86832193443444,43.234926830327126,30.959367522375192,39.433761232527864,1761.5986399508502,7533
235458,44,5,22,5459,4202,132.2691823568894,89.13808090862422,96.34937981095612,88.27406687725298,2589.584969162934,7534
235569,44,5,22,5570,2294,101.21630039377597,94.65803893254841,30.49399028034722,26.89064480705597,1902.8495403472948,7534
235643,44,5,22,5644,5920,115.59397932010747,127.72271816984284,41.897961536761755,47.73587053514522,2453.5479384865334,7534
236371,44,5,22,6372,4258,96.25314122220566,44.32921813203855,46.271927122854805,57.112329140715275,2695.492858530434,7534
236376,44,5,22,6377,2111,25.268890317291053,16.12986072294054,9.108551502366241,7.315479352935267,677.0550190720446,7534
236560,44,5,22,6561,672,94.4162086060822,60.52086159038004,24.37812800422343,26.5530064112213,1578.7994663470083,7534
5458,44,5,23,5459,1843,85.14013002936719,66.65728151304147,75.67811986228948,53.84911758943114,2167.5528552396,7535
5569,44,5,23,5570,868,106.45535269880132,100.8398712131572,12.825847460889552,17.592964388372447,1947.2998644483544,7535
5643,44,5,23,5644,2064,49.063186482300665,47.170458476792355,7.79873077081391,20.559464260142313,1404.770596289564,7535
6371,44,5,23,6372,3938,94.97510604572071,45.243901399214145,46.251635934508634,47.49720615205829,2711.065118558089,7535
6376,44,5,23,6377,1124,17.6614456799212,16.954526724386106,2.8747970564226026,2.7174960467709526,675.0360802479681,7535
6560,44,5,23,6561,892,43.94553434236835,12.975683215455422,18.564766556741752,23.80781876187641,1360.6382530904957,7535
15458,44,6,0,5459,1671,47.419895406541684,54.236514299965684,25.63320009767348,20.45832150130789,1598.4566962833533,7536
15569,44,6,0,5570,821,65.21037990966447,62.89702166276747,15.24181668623205,14.876934042675003,1444.8618843008876,7536
15643,44,6,0,5644,950,14.382290409916148,10.669613425897753,5.525948930704818,5.656452075764853,1217.1354066055667,7536
16371,44,6,0,6372,5074,49.95445739811774,23.385551940286305,14.779919023156516,18.99463013394334,2147.3116539418697,7536
16376,44,6,0,6377,287,9.739179029146754,6.73853791667307,1.3209608606996266,1.2854389751483477,571.2903962527054,7536
16560,44,6,0,6561,321,11.901529058217012,5.859506480387865,12.428808285318071,7.825204389260179,1071.9634857796143,7536
25458,44,6,1,5459,613,18.698441825760167,31.260116988614556,6.74584683514209,9.674652819303455,1089.9792745268524,7537
25569,44,6,1,5570,626,29.25700152467865,15.231512542231952,4.031270234732443,7.611100550650186,1290.6082264150314,7537
25643,44,6,1,5644,316,3.1510654842564145,5.172494669605294,5.6824203283679395,2.016026166778306,1026.8647981156869,7537
26371,44,6,1,6372,2452,22.271879409837087,8.211975957656215,14.784352271908299,12.41540115898825,1563.307565254491,7537
26376,44,6,1,6377,412,4.153303669587424,3.3367742715299116,0.37817409139513836,1.28543305264733,492.04217077167516,7537
26560,44,6,1,6561,1293,8.333939287595204,3.967262903854455,2.274989114385143,7.607317626685207,921.1306433165591,7537
35458,44,6,2,5459,2104,3.245626149243131,29.50968912743941,0.7745030099076777,0.9484105617841958,918.3060106222596,7538
35569,44,6,2,5570,418,16.50193268327065,24.38402788801557,1.692170953874878,1.5633587707222152,1026.5080994274404,7538
35643,44,6,2,5644,2416,4.62774696601694,2.879551713627543,2.880076777191002,2.918051682685655,780.5471131058105,7538
36371,44,6,2,6372,1431,17.86931182632621,11.734524636526741,4.288160432672235,8.407793698085126,1534.542078551535,7538
36376,44,6,2,6377,326,1.9041278938291355,0.7461969349884136,0.43705235447918495,0.3690938313657153,480.9469671485373,7538
36560,44,6,2,6561,320,7.709474416234972,2.761896598201415,1.577787385759829,1.8264627345423334,854.312152262786,7538
45457,44,6,3,5459,581,2.49160880400165,28.966810737838735,3.4004784515496835,1.9102662399609134,720.2752980893538,7539
45568,44,6,3,5570,464,32.80743087341505,36.20315441417602,1.9474464680949324,10.691078142323247,1073.6122263368977,7539
45642,44,6,3,5644,1170,12.459994400748966,7.948836148579966,3.55357117472927,1.1154982820061599,740.7781022540964,7539
46370,44,6,3,6372,3133,19.052652536816232,5.498616967802449,5.775028014052255,12.347433032507208,1395.338544063786,7539
46375,44,6,3,6377,1206,1.3486389336762166,3.0545289430701774,0.499009943051302,0.3346618057639076,412.07962657889334,7539
46559,44,6,3,6561,234,6.940627360501927,1.150966224446604,2.19780566035227,3.965559825825909,746.0716551586353,7539
55457,44,6,4,5459,1877,1.2589671070011628,26.751860741180646,1.3731705285673663,1.5725406103255999,671.4541738031351,7540
55568,44,6,4,5570,418,15.73625151044826,11.286001796443824,2.924863814632701,12.513442817201806,997.5613082904498,7540
55642,44,6,4,5644,727,9.755026902334585,4.705710525916184,1.9776178685511996,6.445744535925988,789.9958850304207,7540
56370,44,6,4,6372,3193,18.495945572871165,3.4535889101200885,4.460558297886587,9.754954774428796,1273.1202671698616,7540
56375,44,6,4,6377,1295,3.0503162224314275,0.49900994305130186,0.36909383136571516,0.8565354532564128,400.46949993311665,7540
56559,44,6,4,6561,401,3.284370044443392,4.224137857223935,7.862411949432375,2.1027126451743667,679.5972002120927,7540
65457,44,6,5,5459,784,7.880626574115421,29.79132676877832,1.8113428218607694,0.6143878175398733,658.7868919851844,7541
65568,44,6,5,5570,88784,6.146295638798097,13.75472205243662,6.266698725321177,1.6198536780488781,959.2033974033153,7541
65642,44,6,5,5644,999,4.446585622272677,6.03162471472009,1.563596668915647,2.235556388547053,969.2441837368084,7541
66370,44,6,5,6372,7171,15.599050654145007,4.372396424056608,5.032590036028585,17.512216525364106,1278.3994787302083,7541
66375,44,6,5,6377,361,2.51478348508631,1.0188882025041908,2.527938056845323,1.2519254273126992,404.7457312515569,7541
66559,44,6,5,6561,1994,5.0851753485739,0.08583999117287168,5.991685503832435,2.6556034954691388,711.1388345031368,7541
75457,44,6,6,5459,4441,10.831703901014691,33.38068325263527,3.3235154577099353,5.479717676963765,720.8322097584593,7542
75568,44,6,6,5570,1380,18.11254103987585,31.69224797485009,4.996017609351694,11.353060016285198,1020.2147709618017,7542
75642,44,6,6,5644,1109,21.586885149495096,18.107188598693213,2.4857408098469453,11.17247094088431,822.110421447824,7542
76370,44,6,6,6372,7335,33.833142439193495,14.739465553810158,3.062891391228481,34.99403136554169,1488.9301022039629,7542
76375,44,6,6,6377,877,3.059630326902476,2.531716840960503,2.0673496631408455,2.8318596281943864,439.1000425488327,7542
76559,44,6,6,6561,2256,12.496426766612219,5.930114185266392,3.6039130637663557,10.340901844615333,818.3173344670065,7542
85457,44,6,7,5459,2367,44.620055810113676,47.462257705180754,5.613310152762514,13.023836735539033,894.4574690718471,7543
85568,44,6,7,5570,2373,77.84086857019997,51.62013324483452,19.76028971973684,26.56703597501177,1111.886319201951,7543
85642,44,6,7,5644,3263,79.97609558074916,24.2337459811386,23.331644180792587,30.00712427138233,1300.5252286711984,7543
86370,44,6,7,6372,7653,132.50861965112026,16.338926222912946,20.894638860231233,43.550472269665995,1780.5426756123702,7543
86375,44,6,7,6377,2336,34.8834184963742,8.112287554774785,6.43448235991672,8.808991960259547,545.5306050106932,7543
86559,44,6,7,6561,10711,49.87889966759024,16.860334847009668,16.336226081282096,16.638331353698142,883.4572628403286,7543
95457,44,6,8,5459,4712,66.7078346586937,42.497417666624756,31.92404700039024,38.29212728292982,1094.7413432771177,7544
95568,44,6,8,5570,2982,143.3335055494927,62.45068154276493,51.244490743757765,55.15278666973549,1309.3750850466822,7544
95642,44,6,8,5644,5633,114.31591471158326,34.620495425729246,47.77962649685372,78.68790002167569,1256.2321465551654,7544
96370,44,6,8,6372,8417,192.82962882349943,34.93822633371142,56.23642423634003,116.56380827689497,1950.5106248358804,7544
96375,44,6,8,6377,2811,50.99376771097894,22.808995721216537,18.190380362887673,19.586183202678576,896.2631136253679,7544
96559,44,6,8,6561,3792,95.70641455127105,28.52933418325175,18.60907943770239,34.9228519896526,1016.1423599406277,7544
105457,44,6,9,5459,7908,113.72491251240983,75.83713631466057,55.8180822595271,68.54965044541666,1723.745319269658,7545
105568,44,6,9,5570,5007,136.2273837867448,151.01072301550772,73.45484872440548,85.66518733197118,1475.8668939914223,7545
105642,44,6,9,5644,5606,94.364430819817,35.71658610141684,76.29495083305899,87.73878709632558,1505.6076625991586,7545
106370,44,6,9,6372,10104,216.01188951029962,75.16234998098889,90.46138097211218,169.49936282404758,1946.0409016704557,7545
106375,44,6,9,6377,4726,56.570854187268985,28.10212328025681,26.341776954158444,34.058761736933214,857.7679757958931,7545
106559,44,6,9,6561,2778,89.28303360923616,34.90140043047338,47.98800688385185,66.34482387215509,1154.8058362011116,7545
115457,44,6,10,5459,8104,130.14088260184866,59.59394078005893,78.04701965498904,100.57315043222809,1570.8928516050576,7546
115568,44,6,10,5570,4223,161.6769579427136,145.44810715150598,106.25986893083568,106.1559651647171,1708.041092678943,7546
115642,44,6,10,5644,5892,96.71119401242603,72.35330020081767,107.47020373927377,107.34722127765676,1634.6372273857746,7546
116370,44,6,10,6372,9228,203.0727604825209,77.6539953945635,112.86119710510192,181.48188351348222,2364.611018256427,7546
116375,44,6,10,6377,4793,64.58456415555811,34.898458029417355,35.419960402996026,38.90915988931824,916.1024684963205,7546
116559,44,6,10,6561,5574,107.64866699207256,84.87498587629653,69.82973730499444,86.16989062436119,1658.3965961488825,7546
125457,44,6,11,5459,18089,126.06210797372363,94.35462199463527,93.94971425071887,82.21902391751965,1893.853261746433,7547
125568,44,6,11,5570,3014,139.14861408914783,91.3116176712039,104.99459061103533,84.95282562529152,1725.7490460851973,7547
125642,44,6,11,5644,3864,120.94310232550839,101.43388379606928,78.62314956277478,96.13134749326488,1597.6606962318845,7547
126370,44,6,11,6372,11380,251.02423346446358,76.5187139117435,120.48652458971986,191.6157054739009,2602.8949827349684,7547
126375,44,6,11,6377,2918,55.26547880510607,27.016808155526682,34.88409723937412,36.34806991472274,876.588199022367,7547
126559,44,6,11,6561,2331,94.58426869361223,33.37037784649238,63.03669323170593,72.22564770989992,1462.7563964115525,7547
135457,44,6,12,5459,10983,169.2736040970436,93.02692558720345,64.91045169965867,85.92133524838663,1898.222885440501,7548
135568,44,6,12,5570,3218,126.29936328131535,79.18353862317632,68.66317187465971,67.97146458363858,1690.7346695936153,7548
135642,44,6,12,5644,2770,90.5114823520008,48.11402737280138,68.75326683591615,71.24099445725766,1543.345739538799,7548
136370,44,6,12,6372,10871,230.87721391130054,63.803917736577404,116.51430462503947,192.44029600881126,2885.627282315532,7548
136375,44,6,12,6377,4731,44.54289735402462,20.354871295587408,22.64043578515906,24.54270492811297,1004.3895058013027,7548
136559,44,6,12,6561,3078,88.28481471961078,102.07262916824561,52.9250224203336,52.3598813754089,1455.2732682971225,7548
