,week,weekday,hour,minute,CellID,smsin,smsout,callin,callout,internet,idx,relativeHumidity,precipitation,temperature,windSpeed,CO,NO2,NO,Benzene
836,48,6,22,10,5644,2.948491043605109,6.135204241125362,3.7923643707200334,0.9998198734784636,247.57766815608852,49381.0,83.33333333333333,0.0,1.5,0.8000000000000002,1.2,63.3,122.46666666666667,0.5578859420289856
842,48,6,22,20,5644,10.537028415133,8.58952533867436,1.9738708505400708,1.9643917453557167,235.27572560189915,49382.0,83.66666666666667,0.0,1.4000000000000001,0.8000000000000002,1.2,63.6,126.83333333333333,0.5617144927536233
848,48,6,22,30,5644,8.03980346079577,6.606237085434482,1.5448756722522583,1.2499201475547548,244.30962160357262,49383.0,84.0,0.0,1.3,0.8000000000000002,1.2,63.9,131.2,0.5655430434782609
854,48,6,22,40,5644,8.462697526246881,6.304465315772313,1.220365372730033,1.0954313375817892,211.9088537885635,49384.0,84.33333333333333,0.0,1.2,0.8000000000000002,1.2,64.2,135.56666666666666,0.5693715942028985
860,48,6,22,50,5644,5.861620820921547,3.2509445386172797,1.468060734358474,1.845109910383232,173.78368520893594,49385.0,84.66666666666667,0.0,1.1,0.8000000000000002,1.2,64.5,139.93333333333334,0.5732001449275363
866,48,6,23,0,5644,10.599612084133812,4.460079456877983,0.9919050039427028,3.8910803487104304,183.72146839782658,49386.0,85.0,0.0,1.0,0.8000000000000002,1.2,64.8,144.3,0.577028695652174
872,48,6,23,10,5644,0.42841353237896257,1.0865166574772789,0.8214643777279376,0.5037823417929168,168.75494103149578,49387.0,85.33333333333333,0.0,0.9833333333333334,0.788888888888889,1.2,61.699999999999996,-1546.25,0.5808572463768116
878,48,6,23,20,5644,2.1418217974998064,0.4747864611970877,0.997060969294753,1.2255355941490311,161.29404083894917,49388.0,85.66666666666667,0.0,0.9666666666666667,0.7777777777777779,1.2,58.6,-3236.7999999999997,0.5846857971014494
884,48,6,23,30,5644,2.8181998416789615,0.3783738873114897,0.8092511461372023,0.8214643777279376,199.4752970291561,49389.0,86.0,0.0,0.95,0.7666666666666668,1.2,55.5,-4927.349999999999,0.588514347826087
890,48,6,23,40,5644,1.5773350898635872,0.3989009950020955,1.0260789572370412,3.963921325864376,154.0686660236122,49390.0,86.33333333333333,0.0,0.9333333333333333,0.7555555555555556,1.2,52.4,-6617.9,0.5923428985507246
896,48,6,23,50,5644,0.4097256856978496,0.3615012170483469,0.010291800602704348,1.6911330940039822,140.83568184237487,49391.0,86.66666666666667,0.0,0.9166666666666667,0.7444444444444445,1.2,49.3,-8308.45,0.5961714492753623
902,49,0,0,0,5644,1.0775656139593617,0.288898069027568,0.11000292597452753,0.09971112537182317,148.48062836330087,49392.0,87.0,0.0,0.9,0.7333333333333334,1.2,46.2,-9999.0,0.6
908,49,0,0,10,5644,0.11000292597452753,1.6204237232624354,0.9778544885875384,0.18918694365574484,136.0516562413222,49393.0,87.16666666666667,0.0,0.8333333333333334,0.7388888888888889,1.2,48.21666666666667,-8314.666666666666,0.6
914,49,0,0,20,5644,0.020583601205408697,0.058516269252207036,0.1994222507436464,0.010291800602704348,143.79071994119698,49394.0,87.33333333333333,0.0,0.7666666666666667,0.7444444444444445,1.2,50.233333333333334,-6630.333333333334,0.6
920,49,0,0,30,5644,0.12029472657723185,0.288898069027568,0.8883786703036167,0.11000292597452753,149.21949531891804,49395.0,87.5,0.0,0.7,0.75,1.2,52.25,-4946.0,0.6
926,49,0,0,40,5644,0.9670230406823196,0.03279683279614394,0.0,0.0,126.95718929462343,49396.0,87.66666666666667,0.0,0.6333333333333333,0.7555555555555555,1.2,54.266666666666666,-3261.666666666667,0.6
932,49,0,0,50,5644,0.1994787442584492,0.010291800602704348,0.0,0.020583601205408697,117.25900208006456,49397.0,87.83333333333333,0.0,0.5666666666666667,0.7611111111111111,1.2,56.28333333333333,-1577.333333333334,0.6
938,49,0,1,0,5644,2.102649423814975,0.010291800602704348,0.1994222507436464,0.0,163.7077827605559,49398.0,88.0,0.0,0.5,0.7666666666666666,1.2,58.3,107.0,0.6
944,49,0,1,10,5644,0.09646906740040093,0.04308863339884829,0.0,0.7989593455344979,170.8762063665784,49399.0,88.16666666666667,0.0,0.5833333333333334,0.8055555555555555,1.1666666666666665,55.61666666666667,98.46666666666667,0.6
950,49,0,1,20,5644,1.7871056347247407,0.7989593455344979,0.20971405134635068,0.0,137.4372226681457,49400.0,88.33333333333333,0.0,0.6666666666666666,0.8444444444444444,1.1333333333333333,52.93333333333333,89.93333333333334,0.6
956,49,0,1,30,5644,1.9237542807619352,0.058516269252207036,0.8883786703036167,0.010291800602704348,139.6894453964702,49401.0,88.5,0.0,0.75,0.8833333333333333,1.1,50.25,81.4,0.6
962,49,0,1,40,5644,1.004955708729118,0.0,0.8883786703036167,0.18918694365574484,115.74722429237984,49402.0,88.66666666666667,0.0,0.8333333333333333,0.9222222222222222,1.0666666666666667,47.56666666666667,72.86666666666667,0.6
968,49,0,1,50,5644,0.18918694365574484,0.03279683279614394,0.18918694365574484,0.0,116.78884715181387,49403.0,88.83333333333333,0.0,0.9166666666666666,0.961111111111111,1.0333333333333332,44.88333333333334,64.33333333333334,0.6
974,49,0,2,0,5644,0.12408980474309934,0.9567312400796152,0.010291800602704348,0.0,131.09411478573023,49404.0,89.0,0.0,1.0,1.0,1.0,42.2,55.8,0.6
980,49,0,2,10,5644,1.9616869488087327,0.9567312400796152,0.020583601205408697,1.9134624801592304,119.11673115573528,49405.0,88.66666666666667,0.0,1.1,0.9833333333333334,1.0,41.483333333333334,55.449999999999996,0.6
986,49,0,2,20,5644,0.23741141230524754,0.0,0.0,0.18918694365574484,109.27210131098226,49406.0,88.33333333333333,0.0,1.2,0.9666666666666667,1.0,40.766666666666666,55.1,0.6
992,49,0,2,30,5644,0.0,0.0,0.09971112537182317,0.0,129.53457256343805,49407.0,88.0,0.0,1.3,0.95,1.0,40.05,54.75,0.6
998,49,0,2,40,5644,0.0,0.09971112537182317,0.0,0.0,120.96754458270382,49408.0,87.66666666666667,0.0,1.4000000000000001,0.9333333333333333,1.0,39.333333333333336,54.4,0.6
1004,49,0,2,50,5644,0.7989593455344979,0.7886675449317936,0.010291800602704348,0.0,115.02751568027122,49409.0,87.33333333333333,0.0,1.5,0.9166666666666667,1.0,38.61666666666667,54.050000000000004,0.6
1010,49,0,3,0,5644,0.14087832778264056,0.7886675449317936,0.0,0.09971112537182317,128.10729782050666,49410.0,87.0,0.0,1.6,0.9,1.0,37.9,53.7,0.6
1016,49,0,3,10,5644,0.7886675449317936,0.7886675449317936,0.8593970457747359,0.010291800602704348,112.47079711602241,49411.0,86.5,0.0,1.6833333333333333,0.8666666666666667,1.0,37.166666666666664,52.28333333333334,0.6
1022,49,0,3,20,5644,0.04308863339884829,0.0,0.11000292597452753,0.020583601205408697,107.72102323894111,49412.0,86.0,0.0,1.7666666666666668,0.8333333333333333,1.0,36.43333333333333,50.86666666666667,0.6
1028,49,0,3,30,5644,0.07588546619499223,0.0,0.010291800602704348,0.010291800602704348,127.00123087538601,49413.0,85.5,0.0,1.85,0.7999999999999999,1.0,35.7,49.45,0.6
1034,49,0,3,40,5644,0.7989593455344979,0.0,0.09971112537182317,0.010291800602704348,105.82668919276192,49414.0,85.0,0.0,1.9333333333333333,0.7666666666666666,1.0,34.96666666666667,48.03333333333334,0.6
1040,49,0,3,50,5644,4.016111903974206,0.0,0.09971112537182317,0.010291800602704348,110.30769590805352,49415.0,84.5,0.0,2.0166666666666666,0.7333333333333332,1.0,34.233333333333334,46.61666666666667,0.6
1046,49,0,4,0,5644,0.0,0.0,0.010291800602704348,0.010291800602704348,128.09802329701205,49416.0,84.0,0.0,2.1,0.6999999999999998,1.0,33.5,45.2,0.6
1052,49,0,4,10,5644,0.20327184517925312,0.0,0.020583601205408697,0.0,105.76414906408328,49417.0,83.33333333333333,0.0,2.1833333333333336,0.6888888888888888,1.0,35.0,46.61666666666667,0.6
1058,49,0,4,20,5644,0.13767817958696524,0.0,0.7886675449317936,0.0,107.34223988052914,49418.0,82.66666666666667,0.0,2.2666666666666666,0.6777777777777777,1.0,36.5,48.03333333333334,0.6
1064,49,0,4,30,5644,0.11000292597452753,0.19942225074364636,0.06559366559228788,0.010291800602704348,131.51364476650588,49419.0,82.0,0.0,2.35,0.6666666666666665,1.0,38.0,49.45,0.6
1070,49,0,4,40,5644,0.0,0.7886675449317936,0.8542612105240814,0.3371225376770707,119.62297415540691,49420.0,81.33333333333333,0.0,2.4333333333333336,0.6555555555555554,1.0,39.5,50.86666666666667,0.6
1076,49,0,4,50,5644,0.0,0.0,0.0,0.05338043400155264,107.49926520488484,49421.0,80.66666666666667,0.0,2.5166666666666666,0.6444444444444444,1.0,41.0,52.28333333333334,0.6
1082,49,0,5,0,5644,0.8092511461372023,0.010291800602704348,0.30948167023297674,2.812132951065552,134.0474331472133,49422.0,80.0,0.0,2.6,0.6333333333333333,1.0,42.5,53.7,0.6
1088,49,0,5,10,5644,1.115974678584407,0.9778544885875384,2.0445886546416814,0.0,122.57494760092794,49423.0,79.5,0.0,2.6,0.6333333333333333,1.0,42.583333333333336,54.75,0.6
1094,49,0,5,20,5644,6.4969479504942,0.8883786703036167,0.1466149670379345,4.57865737046296,113.76214433361318,49424.0,79.0,0.0,2.6,0.6333333333333333,1.0,42.666666666666664,55.800000000000004,0.6
1100,49,0,5,30,5644,4.168698503307876,0.16530479096411105,0.14279975877067147,1.1323077015450351,147.3837754723877,49425.0,78.5,0.0,2.6,0.6333333333333333,1.0,42.75,56.85,0.6
1106,49,0,5,40,5644,1.6947231475568396,0.2991333761154695,4.156846854171186,2.5345218300221157,129.95735810018064,49426.0,78.0,0.0,2.6,0.6333333333333333,1.0,42.833333333333336,57.9,0.6
1112,49,0,5,50,5644,3.753948548885524,0.8214643777279376,1.0414702296769924,5.752647428496793,142.36201772066607,49427.0,77.5,0.0,2.6,0.6333333333333333,1.0,42.916666666666664,58.95,0.6
1118,49,0,6,0,5644,5.123895422197053,2.154591580616209,1.265271159791915,4.691034841626355,171.51879030877873,49428.0,77.0,0.0,2.6,0.6333333333333333,1.0,43.0,60.0,0.6
1124,49,0,6,10,5644,1.3758891458380305,5.542919121083493,3.638733164044144,5.529861659087614,188.24026726005246,49429.0,76.66666666666667,0.0,2.6333333333333333,0.6277777777777778,1.0,45.983333333333334,66.76666666666667,0.6
1130,49,0,6,20,5644,3.5341319367092217,0.15309155937337582,7.947474198089577,5.260947635893993,181.58139173784397,49430.0,76.33333333333333,0.0,2.6666666666666665,0.6222222222222222,1.0,48.96666666666667,73.53333333333333,0.6
1136,49,0,6,30,5644,8.831329815904883,4.913909053457504,6.993083525663501,3.5889969957064456,224.60111862868095,49431.0,76.0,0.0,2.7,0.6166666666666667,1.0,51.95,80.3,0.6
1142,49,0,6,40,5644,12.289867731516312,7.821912865170024,9.715458299466036,10.382404145859292,264.7446357529224,49432.0,75.66666666666667,0.0,2.7333333333333334,0.611111111111111,1.0,54.93333333333333,87.06666666666666,0.6
1148,49,0,6,50,5644,23.660483567982716,15.441959542542806,12.81803967403642,9.72128622499562,349.06986566238885,49433.0,75.33333333333333,0.0,2.7666666666666666,0.6055555555555555,1.0,57.916666666666664,93.83333333333333,0.6
1154,49,0,7,0,5644,36.14029301592753,19.081553942353413,18.073548463253466,13.604236207755587,357.46669576227623,49434.0,75.0,0.0,2.8,0.6,1.0,60.9,100.6,0.6
1160,49,0,7,10,5644,45.97881089081964,14.459794450864464,18.156937146061274,19.6869596506082,335.70982117522294,49435.0,74.66666666666667,0.0,2.8166666666666664,0.5944444444444444,1.0166666666666666,63.83333333333333,112.19999999999999,0.6
1166,49,0,7,20,5644,34.618421854237596,17.98394680023407,15.37777569489182,22.474360034372587,319.5782213343972,49436.0,74.33333333333333,0.0,2.833333333333333,0.5888888888888889,1.0333333333333334,66.76666666666667,123.8,0.6
1172,49,0,7,30,5644,42.989591392377044,21.14994325406815,16.459701536520573,25.203071802937213,387.0821704839991,49437.0,74.0,0.0,2.8499999999999996,0.5833333333333334,1.05,69.7,135.39999999999998,0.6
1178,49,0,7,40,5644,41.97106262307648,27.351870887957073,30.434326754463967,18.987008389007844,432.75644593709296,49438.0,73.66666666666667,0.0,2.8666666666666667,0.5777777777777778,1.0666666666666667,72.63333333333333,147.0,0.6
1184,49,0,7,50,5644,52.04363208167282,34.131310644313324,24.652562276859328,25.38736696977349,354.56813895376985,49439.0,73.33333333333333,0.0,2.8833333333333333,0.5722222222222223,1.0833333333333335,75.56666666666666,158.6,0.6
1190,49,0,8,0,5644,47.582403036397935,18.539569364206447,27.119262802375456,37.634451249641906,394.92105056358145,49440.0,73.0,0.0,2.9,0.5666666666666668,1.1,78.5,170.2,0.6
1196,49,0,8,10,5644,38.582559323005476,19.938624226749468,29.485689246461128,38.548708184163225,400.6458048536432,49441.0,73.0,0.0,2.966666666666667,0.6222222222222223,1.1,78.38333333333333,171.26666666666665,0.6
1202,49,0,8,20,5644,41.35450931049483,19.560539511274587,31.364473852263174,30.672509924743398,404.3406855185109,49442.0,73.0,0.0,3.033333333333333,0.6777777777777778,1.1,78.26666666666667,172.33333333333331,0.6
1208,49,0,8,30,5644,58.61944595226248,17.004708868616035,36.25634770538355,34.781314115489906,402.9272579296675,49443.0,73.0,0.0,3.0999999999999996,0.7333333333333334,1.1,78.15,173.39999999999998,0.6
1214,49,0,8,40,5644,45.23208584935116,23.4189858639648,35.79902246621,43.79077544361836,454.8440680372677,49444.0,73.0,0.0,3.1666666666666665,0.788888888888889,1.1,78.03333333333333,174.46666666666667,0.6
1220,49,0,8,50,5644,33.75217084102835,13.828419644617622,28.581407490253035,35.267219103220675,417.2999435147007,49445.0,73.0,0.0,3.2333333333333334,0.8444444444444446,1.1,77.91666666666666,175.53333333333333,0.6
1226,49,0,9,0,5644,54.33860156634768,14.643616292298072,23.034373317925304,36.66926944777706,450.5224687838626,49446.0,73.0,0.0,3.3,0.9,1.1,77.8,176.6,0.6
1232,49,0,9,10,5644,51.29223341486664,29.304766182400567,34.171545429120215,30.237953924414825,497.586355852488,49447.0,71.5,0.0,3.7333333333333334,0.9388888888888889,1.1,76.66666666666666,174.03333333333333,0.6
1238,49,0,9,20,5644,50.312720497507975,27.65390233182073,43.520972085686296,31.325840831468028,446.7875754659562,49448.0,70.0,0.0,4.166666666666667,0.9777777777777779,1.1,75.53333333333333,171.46666666666667,0.6
1244,49,0,9,30,5644,53.2682245308508,19.115749924003183,31.31532147373117,36.3523228590832,505.60881304024764,49449.0,68.5,0.0,4.6,1.0166666666666668,1.1,74.4,168.89999999999998,0.6
1250,49,0,9,40,5644,46.32135044345443,23.729522571329422,38.5265200785623,30.10872222402737,591.2241485750044,49450.0,67.0,0.0,5.033333333333333,1.0555555555555558,1.1,73.26666666666667,166.33333333333331,0.6
1256,49,0,9,50,5644,51.32410060632056,26.93358117513565,33.846935105110504,44.894650060835104,428.4252911892472,49451.0,65.5,0.0,5.466666666666667,1.0944444444444446,1.1,72.13333333333333,163.76666666666665,0.6
1262,49,0,10,0,5644,58.54936583806806,22.11273485702213,41.98342094258213,40.558700916561676,547.3112805307168,49452.0,64.0,0.0,5.9,1.1333333333333335,1.1,71.0,161.2,0.6
1268,49,0,10,10,5644,53.256591154249364,26.8554018532464,42.13305911237625,40.685397296217,569.3546154171701,49453.0,62.5,0.0,6.533333333333333,1.0222222222222224,1.1166666666666667,73.3,174.86666666666665,0.6
1274,49,0,10,20,5644,45.15884679045636,22.757896597012486,31.15793670657382,27.88261345947683,536.0802631138951,49454.0,61.0,0.0,7.166666666666667,0.9111111111111112,1.1333333333333333,75.6,188.53333333333333,0.6
1280,49,0,10,30,5644,50.37074876078057,16.443052473773598,33.945819493511195,31.791347906649893,515.1933707478391,49455.0,59.5,0.0,7.8,0.8,1.15,77.9,202.2,0.6
1286,49,0,10,40,5644,43.677370261573216,24.473482370597647,30.757651027627396,35.19917910292739,498.1689603431817,49456.0,58.0,0.0,8.433333333333334,0.6888888888888889,1.1666666666666667,80.2,215.86666666666665,0.6
1292,49,0,10,50,5644,46.53703330529146,21.01892967872248,27.89582777249001,47.24229950035202,516.7029135194447,49457.0,56.5,0.0,9.066666666666666,0.5777777777777777,1.1833333333333333,82.5,229.5333333333333,0.6
1298,49,0,11,0,5644,41.90345469526265,15.280569315315,42.31776364959745,42.01043663033517,474.1590351502404,49458.0,55.0,0.0,9.7,0.4666666666666666,1.2,84.8,243.2,0.6
1304,49,0,11,10,5644,40.70259250159127,16.586452907324723,26.84025360967082,44.18208046354506,477.26899096569963,49459.0,53.166666666666664,0.0,10.083333333333332,0.49999999999999994,1.2,84.75,237.45,0.6
1310,49,0,11,20,5644,26.687926829157657,20.42736856970365,35.95617727000268,36.22350232548164,532.1736585120268,49460.0,51.333333333333336,0.0,10.466666666666667,0.5333333333333333,1.2,84.7,231.7,0.6
1316,49,0,11,30,5644,48.755007557648675,21.099484607810567,38.71413955979789,40.0776726094606,457.9526289409446,49461.0,49.5,0.0,10.85,0.5666666666666667,1.2,84.65,225.95,0.6
1322,49,0,11,40,5644,50.16080456205815,21.05234607753459,30.658013018867887,32.88330455162833,470.96052544875283,49462.0,47.666666666666664,0.0,11.233333333333333,0.6,1.2,84.6,220.2,0.6
1328,49,0,11,50,5644,42.13118019064704,20.27944683760524,23.226831583903788,28.49368238002781,482.0577873260341,49463.0,45.833333333333336,0.0,11.616666666666667,0.6333333333333333,1.2,84.55,214.45,0.6
1334,49,0,12,0,5644,37.30246679713336,19.351840431958088,24.90976694111352,37.134990881407155,413.53697432397934,49464.0,44.0,0.0,12.0,0.6666666666666666,1.2,84.5,208.7,0.6
1340,49,0,12,10,5644,38.86246964985128,15.488763104811465,34.83428024774401,33.294897922927056,446.60987429166994,49465.0,43.5,0.0,12.083333333333334,0.6833333333333333,1.2,83.71666666666667,201.04999999999998,0.6
1346,49,0,12,20,5644,41.205722220044606,17.776236422193872,32.987335307608525,42.24452896013911,412.01758326250956,49466.0,43.0,0.0,12.166666666666666,0.7,1.2,82.93333333333334,193.4,0.6
1352,49,0,12,30,5644,44.78549410830585,20.48580215530912,29.502261395028828,33.8550793616295,420.08031577796686,49467.0,42.5,0.0,12.25,0.7166666666666666,1.2,82.15,185.75,0.6
1358,49,0,12,40,5644,48.59824536566863,25.848440217781828,24.62283128649987,31.58490817095046,408.96419426199606,49468.0,42.0,0.0,12.333333333333334,0.7333333333333333,1.2,81.36666666666666,178.1,0.6
1364,49,0,12,50,5644,36.397298823308184,23.325064008311077,35.04985072599017,37.73354256699832,372.3212486144089,49469.0,41.5,0.0,12.416666666666666,0.75,1.2,80.58333333333333,170.45000000000002,0.6
1370,49,0,13,0,5644,50.48152313930361,11.816500846180508,36.5414039808835,40.41922676872233,403.5524686879159,49470.0,41.0,0.0,12.5,0.7666666666666666,1.2,79.8,162.8,0.6
1376,49,0,13,10,5644,33.74287488584681,16.052393503037422,23.13099720510471,31.59803508939973,405.1318403524637,49471.0,40.5,0.0,12.716666666666667,0.6833333333333332,1.2,80.9,167.23333333333335,0.6
1382,49,0,13,20,5644,29.331942106886906,14.647693299704676,28.605481752151064,31.952801685990284,367.9387712441471,49472.0,40.0,0.0,12.933333333333334,0.6,1.2,82.0,171.66666666666669,0.6
